ReceptionStart,ReceptionEnd,Frequency,Center,Description,Notes,Protocol,Service,Callsign,ShiftEnabled,Shift,FilterType,FilterBandwidth,SquelchEnabled,Squelch,CWShift,TimeoutSeconds,MinSignalStrength,ActualSignalStrength
2016-11-23 04:46:55,2016-11-23 04:46:57,246237500,246237500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:46:58,2016-11-23 04:47:00,246250000,246250000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:47:01,2016-11-23 04:47:03,246262500,246262500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:47:03,2016-11-23 04:47:05,246275000,246275000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:47:07,2016-11-23 04:47:09,246287500,246287500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:47:13,2016-11-23 04:47:15,246387500,246387500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:47:16,2016-11-23 04:47:18,246612500,246612500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:47:19,2016-11-23 04:47:21,246637500,246637500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:47:22,2016-11-23 04:47:24,246650000,246650000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:47:25,2016-11-23 04:47:27,246662500,246662500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:47:30,2016-11-23 04:47:32,246675000,246675000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:47:32,2016-11-23 04:47:35,246687500,246687500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:47:36,2016-11-23 04:47:38,246700000,246700000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:47:42,2016-11-23 04:47:44,248812500,248812500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:47:45,2016-11-23 04:47:47,249000000,249000000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:47:49,2016-11-23 04:47:52,249012500,249012500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:47:52,2016-11-23 04:47:55,249025000,249025000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:47:55,2016-11-23 04:47:58,249062500,249062500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:47:58,2016-11-23 04:48:00,249087500,249087500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:48:01,2016-11-23 04:48:03,249112500,249112500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:48:05,2016-11-23 04:48:07,249200000,249200000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:48:08,2016-11-23 04:48:10,249225000,249225000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:48:15,2016-11-23 04:48:17,249937500,249937500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:48:18,2016-11-23 04:48:20,250075000,250075000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:48:22,2016-11-23 04:48:24,250100000,250100000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:48:25,2016-11-23 04:48:27,250112500,250112500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:48:30,2016-11-23 04:48:32,250137500,250137500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:48:33,2016-11-23 04:48:35,250150000,250150000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:48:36,2016-11-23 04:48:38,250162500,250162500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:48:39,2016-11-23 04:48:41,250175000,250175000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:48:43,2016-11-23 04:48:45,250225000,250225000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:48:47,2016-11-23 04:48:49,250250000,250250000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:48:51,2016-11-23 04:48:53,250287500,250287500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:48:55,2016-11-23 04:48:57,251375000,251375000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:48:58,2016-11-23 04:49:00,251400000,251400000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:01,2016-11-23 04:49:03,251450000,251450000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:49:04,2016-11-23 04:49:06,251475000,251475000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:07,2016-11-23 04:49:10,251487500,251487500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:49:10,2016-11-23 04:49:13,251550000,251550000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:14,2016-11-23 04:49:17,251562500,251562500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:18,2016-11-23 04:49:20,251600000,251600000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:49:21,2016-11-23 04:49:23,251637500,251637500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:49:25,2016-11-23 04:49:27,251700000,251700000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:28,2016-11-23 04:49:30,251737500,251737500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:32,2016-11-23 04:49:34,251812500,251812500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:49:35,2016-11-23 04:49:37,252450000,252450000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:49:40,2016-11-23 04:49:42,253525000,253525000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:43,2016-11-23 04:49:46,253712500,253712500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:50,2016-11-23 04:49:52,254850000,254850000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:55,2016-11-23 04:49:57,255162500,255162500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:49:59,2016-11-23 04:50:01,255300000,255300000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:50:02,2016-11-23 04:50:04,255362500,255362500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:50:06,2016-11-23 04:50:09,255450000,255450000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:50:10,2016-11-23 04:50:12,255475000,255475000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:50:13,2016-11-23 04:50:16,255550000,255550000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:50:17,2016-11-23 04:50:20,255637500,255637500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:50:21,2016-11-23 04:50:23,255837500,255837500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:50:24,2016-11-23 04:50:26,255875000,255875000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:50:30,2016-11-23 04:50:33,257050000,257050000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:50:34,2016-11-23 04:50:36,257175000,257175000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:50:42,2016-11-23 04:50:45,258125000,258125000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:50:47,2016-11-23 04:50:49,259187500,259187500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:50:50,2016-11-23 04:50:52,259200000,259200000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-2,Cutoff
2016-11-23 04:50:54,2016-11-23 04:50:56,259225000,259225000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:50:58,2016-11-23 04:51:00,259287500,259287500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:51:01,2016-11-23 04:51:03,259412500,259412500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:51:07,2016-11-23 04:51:09,260800000,260800000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:51:11,2016-11-23 04:51:13,261775000,261775000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:51:15,2016-11-23 04:51:18,261837500,261837500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:51:18,2016-11-23 04:51:21,261925000,261925000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:51:22,2016-11-23 04:51:24,262612500,262612500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:51:27,2016-11-23 04:51:29,263662500,263662500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:51:30,2016-11-23 04:51:33,263787500,263787500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:51:35,2016-11-23 04:51:37,263875000,263875000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:51:39,2016-11-23 04:51:41,263987500,263987500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-12,Cutoff
2016-11-23 04:51:42,2016-11-23 04:51:44,264012500,264012500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:51:46,2016-11-23 04:51:48,265025000,265025000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:51:49,2016-11-23 04:51:51,265050000,265050000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:51:52,2016-11-23 04:51:55,265162500,265162500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:51:56,2016-11-23 04:51:58,265212500,265212500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:51:59,2016-11-23 04:52:01,265225000,265225000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:52:03,2016-11-23 04:52:05,265262500,265262500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 04:52:06,2016-11-23 04:52:08,265300000,265300000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-30,Cutoff
2016-11-23 04:52:09,2016-11-23 04:52:11,265312500,265312500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:52:12,2016-11-23 04:52:14,265337500,265337500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-14,Cutoff
2016-11-23 04:52:15,2016-11-23 04:52:17,265350000,265350000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:52:17,2016-11-23 04:52:20,265362500,265362500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 04:52:20,2016-11-23 04:52:22,265375000,265375000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:52:23,2016-11-23 04:52:25,265387500,265387500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:52:25,2016-11-23 04:52:27,265400000,265400000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-10,Cutoff
2016-11-23 04:52:28,2016-11-23 04:52:30,265412500,265412500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 04:52:30,2016-11-23 04:52:32,265425000,265425000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 04:52:32,2016-11-23 04:52:34,265437500,265437500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:52:35,2016-11-23 04:52:37,265450000,265450000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-21,Cutoff
2016-11-23 04:52:37,2016-11-23 04:52:40,265462500,265462500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-6,Cutoff
2016-11-23 04:52:40,2016-11-23 04:52:43,265475000,265475000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-21,Cutoff
2016-11-23 04:52:43,2016-11-23 04:52:45,265487500,265487500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:52:46,2016-11-23 04:52:48,265500000,265500000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-7,Cutoff
2016-11-23 04:52:49,2016-11-23 04:52:51,265512500,265512500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-21,Cutoff
2016-11-23 04:52:51,2016-11-23 04:52:54,265525000,265525000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:52:54,2016-11-23 04:52:56,265537500,265537500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:52:57,2016-11-23 04:52:59,265550000,265550000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-21,Cutoff
2016-11-23 04:53:00,2016-11-23 04:53:02,265562500,265562500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-12,Cutoff
2016-11-23 04:53:03,2016-11-23 04:53:05,265575000,265575000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:53:05,2016-11-23 04:53:08,265587500,265587500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:53:08,2016-11-23 04:53:11,265600000,265600000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:53:11,2016-11-23 04:53:13,265612500,265612500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:53:13,2016-11-23 04:53:15,265625000,265625000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:53:16,2016-11-23 04:53:18,265637500,265637500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:53:18,2016-11-23 04:53:21,265650000,265650000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:53:21,2016-11-23 04:53:23,265662500,265662500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-6,Cutoff
2016-11-23 04:53:24,2016-11-23 04:53:26,265675000,265675000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 04:53:26,2016-11-23 04:53:29,265687500,265687500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:53:29,2016-11-23 04:53:31,265700000,265700000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:53:32,2016-11-23 04:53:34,265712500,265712500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 04:53:35,2016-11-23 04:53:37,265725000,265725000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-11,Cutoff
2016-11-23 04:53:37,2016-11-23 04:53:39,265737500,265737500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:53:40,2016-11-23 04:53:42,265750000,265750000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:53:43,2016-11-23 04:53:45,265762500,265762500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-6,Cutoff
2016-11-23 04:53:45,2016-11-23 04:53:48,265775000,265775000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 04:53:48,2016-11-23 04:53:50,265787500,265787500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:53:51,2016-11-23 04:53:53,265800000,265800000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:53:53,2016-11-23 04:53:56,265812500,265812500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:53:56,2016-11-23 04:53:58,265825000,265825000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-10,Cutoff
2016-11-23 04:53:59,2016-11-23 04:54:01,265837500,265837500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:54:01,2016-11-23 04:54:03,265850000,265850000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:54:04,2016-11-23 04:54:06,265862500,265862500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:54:06,2016-11-23 04:54:08,265875000,265875000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-20,Cutoff
2016-11-23 04:54:09,2016-11-23 04:54:11,265887500,265887500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-19,Cutoff
2016-11-23 04:54:11,2016-11-23 04:54:13,265900000,265900000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:54:13,2016-11-23 04:54:16,265912500,265912500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:54:16,2016-11-23 04:54:18,265925000,265925000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-6,Cutoff
2016-11-23 04:54:19,2016-11-23 04:54:21,265937500,265937500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:54:22,2016-11-23 04:54:24,265950000,265950000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:54:25,2016-11-23 04:54:27,265962500,265962500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 04:54:28,2016-11-23 04:54:30,265975000,265975000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-7,Cutoff
2016-11-23 04:54:30,2016-11-23 04:54:32,265987500,265987500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-6,Cutoff
2016-11-23 04:54:33,2016-11-23 04:54:35,266000000,266000000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:54:35,2016-11-23 04:54:37,266012500,266012500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:54:38,2016-11-23 04:54:40,266025000,266025000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-21,Cutoff
2016-11-23 04:54:41,2016-11-23 04:54:43,266037500,266037500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 04:54:43,2016-11-23 04:54:46,266050000,266050000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 04:54:46,2016-11-23 04:54:48,266062500,266062500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:54:49,2016-11-23 04:54:51,266075000,266075000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:54:52,2016-11-23 04:54:54,266087500,266087500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-20,Cutoff
2016-11-23 04:54:54,2016-11-23 04:54:56,266100000,266100000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 04:54:57,2016-11-23 04:54:59,266112500,266112500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:54:59,2016-11-23 04:55:02,266125000,266125000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:55:02,2016-11-23 04:55:04,266137500,266137500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-19,Cutoff
2016-11-23 04:55:05,2016-11-23 04:55:07,266150000,266150000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-9,Cutoff
2016-11-23 04:55:08,2016-11-23 04:55:10,266162500,266162500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:55:11,2016-11-23 04:55:13,266175000,266175000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 04:55:13,2016-11-23 04:55:16,266187500,266187500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-13,Cutoff
2016-11-23 04:55:16,2016-11-23 04:55:18,266200000,266200000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-19,Cutoff
2016-11-23 04:55:19,2016-11-23 04:55:21,266212500,266212500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:55:22,2016-11-23 04:55:24,266225000,266225000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 04:55:24,2016-11-23 04:55:26,266237500,266237500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-20,Cutoff
2016-11-23 04:55:26,2016-11-23 04:55:29,266250000,266250000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-12,Cutoff
2016-11-23 04:55:29,2016-11-23 04:55:31,266262500,266262500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:55:32,2016-11-23 04:55:34,266275000,266275000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 04:55:35,2016-11-23 04:55:37,266287500,266287500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 04:55:37,2016-11-23 04:55:40,266300000,266300000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-20,Cutoff
2016-11-23 04:55:41,2016-11-23 04:55:43,266312500,266312500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-7,Cutoff
2016-11-23 04:55:44,2016-11-23 04:55:46,266325000,266325000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-8,Cutoff
2016-11-23 04:55:47,2016-11-23 04:55:49,266337500,266337500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
